"morphotype" "amount" "plot" "tree" "date" "adult.larvae" "family" "morph" "bio" "totbio" "morphplot" "plant_bio" "guild" "treat"
"2166" "cole001" 9 "w1g5p1" "tricpl" "7/20/2016" "" "cole" "cole001" 3.59727548050432 32.3754793245389 "colew1g5p1" 6.58 "herbivore" "control"
"2167" "cole002" 10 "w1g5p1" "tricpl" "7/20/2016" "" "cole" "cole002" 10.1044151020684 101.044151020684 "colew1g5p1" 6.58 "herbivore" "control"
"2168" "cole003" 6 "w1g5p1" "tricpl" "7/20/2016" "" "cole" "cole003" 2.54842407756418 15.2905444653851 "colew1g5p1" 6.58 "herbivore" "control"
"2169" "cole013" 1 "w1g5p1" "tricpl" "7/20/2016" "" "cole" "cole013" 7.45471306443371 7.45471306443371 "colew1g5p1" 6.58 "herbivore" "control"
"2170" "cole001" 11 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole001" 3.59727548050432 39.5700302855475 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2171" "cole002" 1 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2172" "cole003" 4 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole003" 2.54842407756418 10.1936963102567 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2173" "cole009" 2 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole009" 11.4624649495593 22.9249298991186 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2174" "cole013" 1 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole013" 7.45471306443371 7.45471306443371 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2175" "cole017" 4 "w1g5p4" "cordte" "7/19/2016" "" "cole" NA NA NA "colew1g5p4" 1.375 "herbivore" "weevil25"
"2176" "cole116" 1 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole116" 9.04440010158654 9.04440010158654 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2177" "cole150" 1 "w1g5p4" "cordte" "7/19/2016" "" "cole" "cole150" 15.1816989356402 15.1816989356402 "colew1g5p4" 1.375 "herbivore" "weevil25"
"2178" "cole001" 83 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole001" 3.59727548050432 298.573864881859 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2179" "cole002" 13 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole002" 10.1044151020684 131.357396326889 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2180" "cole013" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole013" 7.45471306443371 7.45471306443371 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2181" "cole013" 5 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole013" 7.45471306443371 37.2735653221686 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2182" "cole022" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole022" 18.0655602481857 18.0655602481857 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2183" "cole045" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole045" 15.3748442882647 15.3748442882647 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2184" "cole045" 2 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole045" 15.3748442882647 30.7496885765294 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2185" "cole059" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole059" 2.16252005884436 2.16252005884436 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2186" "cole079" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole079" 19.7813440226062 19.7813440226062 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2187" "cole080" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole080" 9.04440010158654 9.04440010158654 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2188" "cole081" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole081" 0.506065290044931 0.506065290044931 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2189" "cole095" 1 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole095" 2.91342527850435 2.91342527850435 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2190" "cole116" 2 "w1g5p4" "melamu" "7/19/2016" "" "cole" "cole116" 9.04440010158654 18.0888002031731 "colew1g5p4" 44.84 "herbivore" "weevil25"
"2191" "cole001" 66 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole001" 3.59727548050432 237.420181713285 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2192" "cole002" 31 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole002" 10.1044151020684 313.23686816412 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2193" "cole009" 7 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole009" 11.4624649495593 80.2372546469151 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2194" "cole010" 1 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole010" 5.41097237065807 5.41097237065807 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2195" "cole017" 34 "w1g5p4" "piptar" "7/19/2016" "" "cole" NA NA NA "colew1g5p4" 9.045 "herbivore" "weevil25"
"2196" "cole030" 8 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole030" 0.456758306040596 3.65406644832477 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2197" "cole052" 1 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole052" 1.56724388611855 1.56724388611855 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2198" "cole068" 1 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole068" 1.06962837249246 1.06962837249246 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2199" "cole081" 5 "w1g5p4" "piptar" "7/19/2016" "" "cole" "cole081" 0.506065290044931 2.53032645022465 "colew1g5p4" 9.045 "herbivore" "weevil25"
"2200" "cole001" 1 "w1g5p5" "ficuco" "7/22/2016" "" "cole" "cole001" 3.59727548050432 3.59727548050432 "colew1g5p5" 5.42 "herbivore" "insecticide"
"2201" "cole003" 1 "w1g5p5" "ficuco" "7/22/2016" "" "cole" "cole003" 2.54842407756418 2.54842407756418 "colew1g5p5" 5.42 "herbivore" "insecticide"
"2202" "cole009" 1 "w1g5p5" "ficuco" "7/22/2016" "" "cole" "cole009" 11.4624649495593 11.4624649495593 "colew1g5p5" 5.42 "herbivore" "insecticide"
"2203" "cole026" 1 "w1g5p5" "ficuco" "7/22/2016" "" "cole" "cole026" 1.32420968729672 1.32420968729672 "colew1g5p5" 5.42 "herbivore" "insecticide"
"2204" "cole036" 1 "w1g5p5" "ficuco" "7/22/2016" "" "cole" NA NA NA "colew1g5p5" 5.42 "herbivore" "insecticide"
"2205" "cole058" 1 "w1g5p5" "ficuco" "7/22/2016" "" "cole" "cole058" 1.41752666037405 1.41752666037405 "colew1g5p5" 5.42 "herbivore" "insecticide"
"2206" "cole001" 3 "w1g5p5" "ficuco" "7/22/2016" "" "cole" "cole001" 3.59727548050432 10.791826441513 "colew1g5p5" 5.42 "herbivore" "insecticide"
"2207" "cole001" 16 "w1g5p5" "macaqu" "7/22/2016" "" "cole" "cole001" 3.59727548050432 57.5564076880691 "colew1g5p5" 9.1 "herbivore" "insecticide"
"2208" "cole002" 1 "w1g5p5" "macaqu" "7/22/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g5p5" 9.1 "herbivore" "insecticide"
"2209" "cole017" 1 "w1g5p5" "macaqu" "7/22/2016" "" "cole" NA NA NA "colew1g5p5" 9.1 "herbivore" "insecticide"
"2210" "cole044" 1 "w1g5p5" "macaqu" "7/22/2016" "" "cole" "cole044" 6.13637680938703 6.13637680938703 "colew1g5p5" 9.1 "herbivore" "insecticide"
"2211" "cole059" 1 "w1g5p5" "macaqu" "7/22/2016" "" "cole" "cole059" 2.16252005884436 2.16252005884436 "colew1g5p5" 9.1 "herbivore" "insecticide"
"2212" "cole001" 2 "w1g5p5" "macata" "7/22/2016" "" "cole" "cole001" 3.59727548050432 7.19455096100864 "colew1g5p5" 0.955 "herbivore" "insecticide"
"2213" "cole009" 1 "w1g5p5" "macata" "7/22/2016" "" "cole" "cole009" 11.4624649495593 11.4624649495593 "colew1g5p5" 0.955 "herbivore" "insecticide"
"2214" "cole130" 1 "w1g5p5" "melamu" "7/19/2016" "" "cole" "cole130" 81.2628123601948 81.2628123601948 "colew1g5p5" 0.10754 "herbivore" "insecticide"
"2215" "cole001" 183 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole001" 3.59727548050432 658.301412932291 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2216" "cole002" 83 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole002" 10.1044151020684 838.666453471677 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2217" "cole003" 13 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole003" 2.54842407756418 33.1295130083343 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2218" "cole009" 51 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole009" 11.4624649495593 584.585712427524 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2219" "cole017" 5 "w1g5p5" "piptar" "7/22/2016" "" "cole" NA NA NA "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2220" "cole018" 2 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole018" 4.89332523054129 9.78665046108258 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2221" "cole030" 2 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole030" 0.456758306040596 0.913516612081192 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2222" "cole044" 3 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole044" 6.13637680938703 18.4091304281611 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2223" "cole060" 2 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole060" 73.8835576517011 147.767115303402 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2224" "cole061" 1 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole061" 17.6924002573001 17.6924002573001 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2225" "cole062" 1 "w1g5p5" "piptar" "7/22/2016" "" "cole" "cole062" 2.34191191749703 2.34191191749703 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2226" "cole116" 1 "w1g5p5" "piptar" "7/19/2016" "" "cole" "cole116" 9.04440010158654 9.04440010158654 "colew1g5p5" 250.8006 "herbivore" "insecticide"
"2227" "cole001" 6 "w1g5p5" "prems1" "7/22/2016" "" "cole" "cole001" 3.59727548050432 21.5836528830259 "colew1g5p5" 1.99 "herbivore" "insecticide"
"2228" "cole002" 1 "w1g5p5" "prems1" "7/22/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g5p5" 1.99 "herbivore" "insecticide"
"2229" "cole002" 2 "w1g5p6" "piptar" "7/21/2016" "" "cole" "cole002" 10.1044151020684 20.2088302041368 "colew1g5p6" 1.725 "herbivore" "weevil125"
"2230" "cole003" 4 "w1g5p6" "piptar" "7/21/2016" "" "cole" "cole003" 2.54842407756418 10.1936963102567 "colew1g5p6" 1.725 "herbivore" "weevil125"
"2231" "cole009" 1 "w1g5p6" "piptar" "7/21/2016" "" "cole" "cole009" 11.4624649495593 11.4624649495593 "colew1g5p6" 1.725 "herbivore" "weevil125"
"2232" "cole044" 1 "w1g5p6" "piptar" "7/21/2016" "" "cole" "cole044" 6.13637680938703 6.13637680938703 "colew1g5p6" 1.725 "herbivore" "weevil125"
"2233" "cole059" 1 "w1g5p6" "piptar" "7/21/2016" "" "cole" "cole059" 2.16252005884436 2.16252005884436 "colew1g5p6" 1.725 "herbivore" "weevil125"
"2234" "cole001" 6 "w1g5p6" "tricpl" "7/21/2016" "" "cole" "cole001" 3.59727548050432 21.5836528830259 "colew1g5p6" 2.245 "herbivore" "weevil125"
"2235" "cole002" 1 "w1g5p6" "tricpl" "7/21/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g5p6" 2.245 "herbivore" "weevil125"
"2236" "cole003" 4 "w1g5p6" "tricpl" "7/21/2016" "" "cole" "cole003" 2.54842407756418 10.1936963102567 "colew1g5p6" 2.245 "herbivore" "weevil125"
"2237" "cole044" 1 "w1g5p6" "tricpl" "7/21/2016" "" "cole" "cole044" 6.13637680938703 6.13637680938703 "colew1g5p6" 2.245 "herbivore" "weevil125"
"2238" "cole001" 12 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole001" 3.59727548050432 43.1673057660518 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2239" "cole002" 10 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole002" 10.1044151020684 101.044151020684 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2240" "cole003" 10 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole003" 2.54842407756418 25.4842407756418 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2241" "cole009" 6 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole009" 11.4624649495593 68.7747896973558 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2242" "cole026" 1 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole026" 1.32420968729672 1.32420968729672 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2243" "cole030" 1 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole030" 0.456758306040596 0.456758306040596 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2244" "cole099" 1 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole099" 24.6228786327127 24.6228786327127 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2245" "cole116" 1 "w1g6p1" "piptar" "7/15/2016" "" "cole" "cole116" 9.04440010158654 9.04440010158654 "colew1g6p1" 4.535 "herbivore" "weevil125"
"2246" "cole001" 2 "w1g6p1" "tremor" "7/15/2016" "" "cole" "cole001" 3.59727548050432 7.19455096100864 "colew1g6p1" 4.725 "herbivore" "weevil125"
"2247" "cole002" 2 "w1g6p1" "tremor" "7/15/2016" "" "cole" "cole002" 10.1044151020684 20.2088302041368 "colew1g6p1" 4.725 "herbivore" "weevil125"
"2248" "cole007" 2 "w1g6p1" "tremor" "7/15/2016" "" "cole" "cole007" 16.5836015760536 33.1672031521072 "colew1g6p1" 4.725 "herbivore" "weevil125"
"2249" "cole098" 1 "w1g6p1" "tremor" "7/15/2016" "" "cole" "cole098" 35.0223617218794 35.0223617218794 "colew1g6p1" 4.725 "herbivore" "weevil125"
"2250" "cole001" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole" "cole001" 3.59727548050432 3.59727548050432 "colew1g6p3" 4.4 "herbivore" "insecticide"
"2251" "cole002" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g6p3" 4.4 "herbivore" "insecticide"
"2252" "cole003" 3 "w1g6p3" "breyce" "7/14/2016" "" "cole" "cole003" 2.54842407756418 7.64527223269254 "colew1g6p3" 4.4 "herbivore" "insecticide"
"2253" "cole035" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole" "cole035" 2.48407540788877 2.48407540788877 "colew1g6p3" 4.4 "herbivore" "insecticide"
"2254" "cole114" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole" "cole114" 35.5170973548905 35.5170973548905 "colew1g6p3" 4.4 "herbivore" "insecticide"
"2255" "cole116" 2 "w1g6p3" "breyce" "7/14/2016" "" "cole" "cole116" 9.04440010158654 18.0888002031731 "colew1g6p3" 4.4 "herbivore" "insecticide"
"2256" "cole002" 1 "w1g6p3" "macaal" "7/14/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g6p3" 0.11757 "herbivore" "insecticide"
"2257" "cole129" 1 "w1g6p3" "macaal" "7/14/2016" "" "cole" "cole129" 17.1806928199069 17.1806928199069 "colew1g6p3" 0.11757 "herbivore" "insecticide"
"2258" "cole002" 1 "w1g6p3" "macata" "7/14/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g6p3" 2.965 "herbivore" "insecticide"
"2259" "cole009" 2 "w1g6p3" "macata" "7/14/2016" "" "cole" "cole009" 11.4624649495593 22.9249298991186 "colew1g6p3" 2.965 "herbivore" "insecticide"
"2260" "cole017" 1 "w1g6p3" "macata" "7/14/2016" "" "cole" NA NA NA "colew1g6p3" 2.965 "herbivore" "insecticide"
"2261" "cole037" 3 "w1g6p3" "macata" "7/14/2016" "" "cole" "cole037" 2.20368973705595 6.61106921116785 "colew1g6p3" 2.965 "herbivore" "insecticide"
"2262" "cole119" 1 "w1g6p3" "macata" "7/14/2016" "" "cole" "cole119" 8.56135562411754 8.56135562411754 "colew1g6p3" 2.965 "herbivore" "insecticide"
"2263" "cole001" 1 "w1g6p3" "melamu" "7/14/2016" "" "cole" "cole001" 3.59727548050432 3.59727548050432 "colew1g6p3" 0.34204 "herbivore" "insecticide"
"2264" "cole002" 1 "w1g6p3" "melamu" "7/14/2016" "" "cole" "cole002" 10.1044151020684 10.1044151020684 "colew1g6p3" 0.34204 "herbivore" "insecticide"
"2265" "cole116" 1 "w1g6p3" "melamu" "7/14/2016" "" "cole" "cole116" 9.04440010158654 9.04440010158654 "colew1g6p3" 0.34204 "herbivore" "insecticide"
"2266" "cole001" 128 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole001" 3.59727548050432 460.451261504553 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2267" "cole002" 62 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole002" 10.1044151020684 626.473736328241 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2268" "cole003" 20 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole003" 2.54842407756418 50.9684815512836 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2269" "cole007" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole007" 16.5836015760536 16.5836015760536 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2270" "cole009" 53 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole009" 11.4624649495593 607.510642326643 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2271" "cole016" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole016" 3.51920089082356 10.5576026724707 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2272" "cole017" 5 "w1g6p3" "piptar" "7/14/2016" "" "cole" NA NA NA "colew1g6p3" 82.59 "herbivore" "insecticide"
"2273" "cole018" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole018" 4.89332523054129 4.89332523054129 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2274" "cole030" 5 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole030" 0.456758306040596 2.28379153020298 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2275" "cole033" 7 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole033" 8.48655836040239 59.4059085228167 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2276" "cole035" 15 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole035" 2.48407540788877 37.2611311183316 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2277" "cole037" 10 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole037" 2.20368973705595 22.0368973705595 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2278" "cole039" 188 "w1g6p3" "piptar" "7/14/2016" "" "cole" NA NA NA "colew1g6p3" 82.59 "herbivore" "insecticide"
"2279" "cole041" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole041" 3.12919554833942 9.38758664501826 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2280" "cole065" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole065" 268.005430531279 268.005430531279 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2281" "cole066" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole066" 15.5694796296673 15.5694796296673 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2282" "cole067" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole067" 14.423934982218 14.423934982218 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2283" "cole068" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole068" 1.06962837249246 1.06962837249246 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2284" "cole112" 5 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole112" 97.8855070937318 489.427535468659 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2285" "cole113" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole113" 268.005430531279 268.005430531279 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2286" "cole114" 3 "w1g6p3" "piptar" "7/13/2016" "" "cole" "cole114" 35.5170973548905 106.551292064672 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2287" "cole114" 8 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole114" 35.5170973548905 284.136778839124 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2288" "cole115" 4 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole115" 56.7084297282132 226.833718912853 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2289" "cole116" 39 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole116" 9.04440010158654 352.731603961875 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2290" "cole117" 2 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole117" 29.5441959299559 59.0883918599118 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2291" "cole118" 18 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole118" 14.1090195741876 253.962352335377 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2292" "cole119" 76 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole119" 8.56135562411754 650.663027432933 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2293" "cole120" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole120" 22.9371386938984 68.8114160816952 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2294" "cole121" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole121" 38.9942856464584 38.9942856464584 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2295" "cole122" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole122" 22.7069287834304 68.1207863502912 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2296" "cole123" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole123" 23.6026979038446 23.6026979038446 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2297" "cole124" 17 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole124" 9.42812885175898 160.278190479903 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2298" "cole125" 4 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole125" 17.1806928199069 68.7227712796276 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2299" "cole126" 6 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole126" 15.0074017545961 90.0444105275766 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2300" "cole127" 4 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole127" 14.648783629121 58.595134516484 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2301" "cole128" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole" "cole128" 8.72057660093716 26.1617298028115 "colew1g6p3" 82.59 "herbivore" "insecticide"
"2302" "cole001" 27 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole001" 3.59727548050432 97.1264379736166 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2303" "cole002" 24 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole002" 10.1044151020684 242.505962449642 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2304" "cole003" 4 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole003" 2.54842407756418 10.1936963102567 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2305" "cole008" 2 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole008" 8.68402555416943 17.3680511083389 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2306" "cole009" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole009" 11.4624649495593 11.4624649495593 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2307" "cole033" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole033" 8.48655836040239 8.48655836040239 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2308" "cole034" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole034" 0.674380657087009 0.674380657087009 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2309" "cole035" 2 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole035" 2.48407540788877 4.96815081577754 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2310" "cole037" 3 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole037" 2.20368973705595 6.61106921116785 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2311" "cole116" 11 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole116" 9.04440010158654 99.4884011174519 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2312" "cole118" 3 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole118" 14.1090195741876 42.3270587225628 "colew1g6p3" 74.685 "herbivore" "insecticide"
"2313" "cole119" 6 "w1g6p3" "tremor" "7/14/2016" "" "cole" "cole119" 8.56135562411754 51.3681337447052 "colew1g6p3" 74.685 "herbivore" "insecticide"
