"morphotype" "amount" "plot" "tree" "date" "adult.larvae" "family"
"3752" "cole035" 1 "w1g6p2" "tremor" "7/13/2016" "" "cole"
"3753" "cole059" 1 "w1g6p2" "tremor" "7/13/2016" "" "cole"
"3754" "cole103" 1 "w1g6p2" "tremor" "7/13/2016" "" "cole"
"3755" "cole001" 4 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3756" "cole002" 7 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3757" "cole003" 13 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3758" "cole022" 1 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3759" "cole059" 2 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3760" "cole100" 1 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3761" "cole116" 1 "w1g6p2" "tricpl" "7/13/2016" "" "cole"
"3762" "cole001" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole"
"3763" "cole002" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole"
"3764" "cole003" 3 "w1g6p3" "breyce" "7/14/2016" "" "cole"
"3765" "cole035" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole"
"3766" "cole114" 1 "w1g6p3" "breyce" "7/14/2016" "" "cole"
"3767" "cole116" 2 "w1g6p3" "breyce" "7/14/2016" "" "cole"
"3768" "cole002" 1 "w1g6p3" "macaal" "7/14/2016" "" "cole"
"3769" "cole129" 1 "w1g6p3" "macaal" "7/14/2016" "" "cole"
"3770" "cole002" 1 "w1g6p3" "macata" "7/14/2016" "" "cole"
"3771" "cole009" 2 "w1g6p3" "macata" "7/14/2016" "" "cole"
"3772" "cole017" 1 "w1g6p3" "macata" "7/14/2016" "" "cole"
"3773" "cole037" 3 "w1g6p3" "macata" "7/14/2016" "" "cole"
"3774" "cole119" 1 "w1g6p3" "macata" "7/14/2016" "" "cole"
"3775" "cole001" 1 "w1g6p3" "melamu" "7/14/2016" "" "cole"
"3776" "cole002" 1 "w1g6p3" "melamu" "7/14/2016" "" "cole"
"3777" "cole116" 1 "w1g6p3" "melamu" "7/14/2016" "" "cole"
"3778" "cole001" 128 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3779" "cole002" 62 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3780" "cole003" 20 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3781" "cole007" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3782" "cole009" 53 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3783" "cole016" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3784" "cole017" 5 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3785" "cole018" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3786" "cole030" 5 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3787" "cole033" 7 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3788" "cole035" 15 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3789" "cole037" 10 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3790" "cole039" 188 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3791" "cole041" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3792" "cole065" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3793" "cole066" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3794" "cole067" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3795" "cole068" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3796" "cole112" 5 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3797" "cole113" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3798" "cole114" 3 "w1g6p3" "piptar" "7/13/2016" "" "cole"
"3799" "cole114" 8 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3800" "cole115" 4 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3801" "cole116" 39 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3802" "cole117" 2 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3803" "cole118" 18 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3804" "cole119" 76 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3805" "cole120" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3806" "cole121" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3807" "cole122" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3808" "cole123" 1 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3809" "cole124" 17 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3810" "cole125" 4 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3811" "cole126" 6 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3812" "cole127" 4 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3813" "cole128" 3 "w1g6p3" "piptar" "7/14/2016" "" "cole"
"3814" "cole001" 27 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3815" "cole002" 24 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3816" "cole003" 4 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3817" "cole008" 2 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3818" "cole009" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3819" "cole033" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3820" "cole034" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3821" "cole035" 2 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3822" "cole037" 3 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3823" "cole116" 11 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3824" "cole118" 3 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3825" "cole119" 6 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3826" "cole122" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3827" "cole124" 6 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3828" "cole125" 1 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3829" "cole126" 3 "w1g6p3" "tremor" "7/14/2016" "" "cole"
"3830" "cole001" 19 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3831" "cole002" 3 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3832" "cole003" 2 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3833" "cole030" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3834" "cole035" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3835" "cole037" 4 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3836" "cole059" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3837" "cole112" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3838" "cole116" 3 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3839" "cole118" 2 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3840" "cole118" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3841" "cole119" 3 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3842" "cole124" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3843" "cole126" 2 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3844" "cole130" 1 "w1g6p3" "tricpl" "7/14/2016" "" "cole"
"3845" "cole001" 10 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3846" "cole002" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3847" "cole003" 3 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3848" "cole016" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3849" "cole030" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3850" "cole033" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3851" "cole049" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3852" "cole050" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3853" "cole051" 1 "w1g6p4" "melamu" "7/9/2016" "" "cole"
"3854" "cole001" 3 "w1g6p4" "premob" "7/9/2016" "" "cole"
"3855" "cole003" 2 "w1g6p4" "premob" "7/9/2016" "" "cole"
"3856" "cole030" 1 "w1g6p4" "premob" "7/9/2016" "" "cole"
"3857" "cole001" 22 "w1g6p4" "tremor" "7/9/2016" "" "cole"
"3858" "cole002" 6 "w1g6p4" "tremor" "7/9/2016" "" "cole"
"3859" "cole003" 2 "w1g6p4" "tremor" "7/9/2016" "" "cole"
"3860" "cole017" 5 "w1g6p4" "tremor" "7/9/2016" "" "cole"
"3861" "cole034" 1 "w1g6p4" "tremor" "7/9/2016" "" "cole"
"3862" "cole054" 2 "w1g6p4" "tremor" "7/9/2016" "" "cole"
"3863" "cole001" 16 "w1g6p4" "tricpl" "7/9/2016" "" "cole"
"3864" "cole002" 3 "w1g6p4" "tricpl" "7/9/2016" "" "cole"
"3865" "cole003" 22 "w1g6p4" "tricpl" "7/9/2016" "" "cole"
"3866" "cole052" 2 "w1g6p4" "tricpl" "7/9/2016" "" "cole"
"3867" "cole053" 1 "w1g6p4" "tricpl" "7/9/2016" "" "cole"
"3868" "cole116" 1 "w1g6p4" "tricpl" "7/9/2016" "" "cole"
"3869" "cole001" 2 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3870" "cole002" 3 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3871" "cole003" 3 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3872" "cole028" 1 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3873" "cole029" 1 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3874" "cole030" 2 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3875" "cole031" 1 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3876" "cole032" 1 "w1g6p5" "melamu" "7/11/2016" "" "cole"
"3877" "cole001" 31 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3878" "cole002" 16 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3879" "cole003" 31 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3880" "cole009" 33 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3881" "cole015" 1 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3882" "cole016" 4 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3883" "cole027" 2 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3884" "cole033" 3 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3885" "cole035" 14 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3886" "cole037" 7 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3887" "cole041" 4 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3888" "cole042" 1 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3889" "cole116" 4 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3890" "cole119" 2 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3891" "cole124" 2 "w1g6p5" "piptar" "7/11/2016" "" "cole"
"3892" "cole001" 20 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3893" "cole002" 6 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3894" "cole003" 12 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3895" "cole017" 1 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3896" "cole033" 1 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3897" "cole034" 1 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3898" "cole035" 1 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3899" "cole036" 1 "w1g6p5" "tremor" "7/11/2016" "" "cole"
"3900" "cole001" 57 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3901" "cole002" 6 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3902" "cole003" 29 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3903" "cole015" 1 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3904" "cole033" 1 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3905" "cole035" 1 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3906" "cole037" 20 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3907" "cole038" 1 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3908" "cole040" 1 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3909" "cole119" 1 "w1g6p5" "tricpl" "7/11/2016" "" "cole"
"3910" "cole001" 1 "w1g6p6" "breyce" "7/12/2016" "" "cole"
"3911" "cole001" 5 "w1g6p6" "melamu" "7/12/2016" "" "cole"
"3912" "cole002" 1 "w1g6p6" "melamu" "7/12/2016" "" "cole"
"3913" "cole003" 3 "w1g6p6" "melamu" "7/12/2016" "" "cole"
"3914" "cole022" 1 "w1g6p6" "melamu" "7/12/2016" "" "cole"
"3915" "cole131" 1 "w1g6p6" "melamu" "7/12/2016" "" "cole"
"3916" "cole001" 2 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3917" "cole002" 13 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3918" "cole003" 2 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3919" "cole009" 4 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3920" "cole017" 1 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3921" "cole035" 5 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3922" "cole059" 1 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3923" "cole116" 1 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3924" "cole119" 2 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3925" "cole124" 2 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3926" "cole127" 1 "w1g6p6" "piptar" "7/12/2016" "" "cole"
"3927" "cole001" 2 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3928" "cole002" 6 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3929" "cole003" 3 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3930" "cole009" 1 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3931" "cole054" 1 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3932" "cole059" 1 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3933" "cole061" 1 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3934" "cole105" 1 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3935" "cole112" 1 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3936" "cole116" 2 "w1g6p6" "tricpl" "7/12/2016" "" "cole"
"3937" "lepi008" 2 "w1g1p1" "commba" "8/19/2016" "" "lepi"
"3938" "lepi107" 1 "w1g1p1" "commba" "8/19/2016" "" "lepi"
"3939" "lepi008" 2 "w1g1p1" "macaqu" "8/19/2016" "" "lepi"
"3940" "lepi016" 1 "w1g1p1" "macaqu" "8/19/2016" "" "lepi"
"3941" "lepi052" 1 "w1g1p1" "macaqu" "8/19/2016" "" "lepi"
"3942" "lepi103" 2 "w1g1p1" "macaqu" "8/19/2016" "" "lepi"
"3943" "lepi108" 1 "w1g1p1" "macaqu" "8/19/2016" "" "lepi"
"3944" "lepi008" 1 "w1g1p1" "trems1" "8/19/2016" "" "lepi"
"3945" "lepi011" 4 "w1g1p1" "trems1" "8/19/2016" "" "lepi"
"3946" "lepi027" 2 "w1g1p1" "trems1" "8/19/2016" "" "lepi"
"3947" "lepi033" 1 "w1g1p1" "trems1" "8/19/2016" "" "lepi"
"3948" "lepi088" 1 "w1g1p1" "trems1" "8/19/2016" "" "lepi"
"3949" "lepi008" 2 "w1g1p2" "mimodi" "8/15/2016" "" "lepi"
"3950" "lepi058" 1 "w1g1p2" "mimodi" "8/15/2016" "" "lepi"
"3951" "lepi008" 3 "w1g1p2" "trems1" "8/15/2016" "" "lepi"
"3952" "lepi011" 4 "w1g1p2" "trems1" "8/15/2016" "" "lepi"
"3953" "lepi019" 10 "w1g1p2" "trems1" "8/15/2016" "" "lepi"
"3954" "lepi027" 7 "w1g1p2" "trems1" "8/15/2016" "" "lepi"
"3955" "lepi061" 3 "w1g1p2" "trems1" "8/15/2016" "" "lepi"
"3956" "lepi008" 3 "w1g1p2" "urenlo" "8/15/2016" "" "lepi"
"3957" "lepi008" 1 "w1g1p3" "macaqu" "8/17/2016" "" "lepi"
"3958" "lepi011" 10 "w1g1p3" "macaqu" "8/17/2016" "" "lepi"
"3959" "lepi040" 1 "w1g1p3" "macaqu" "8/17/2016" "" "lepi"
"3960" "lepi008" 3 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3961" "lepi019" 2 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3962" "lepi028" 1 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3963" "lepi036" 1 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3964" "lepi049" 2 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3965" "lepi052" 2 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3966" "lepi068" 1 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3967" "lepi080" 2 "w1g1p3" "piptar" "8/17/2016" "" "lepi"
"3968" "lepi004" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3969" "lepi007" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3970" "lepi008" 2 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3971" "lepi010" 2 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3972" "lepi011" 21 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3973" "lepi016" 4 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3974" "lepi019" 11 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3975" "lepi020" 2 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3976" "lepi022" 2 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3977" "lepi027" 5 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3978" "lepi039" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3979" "lepi041" 3 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3980" "lepi050" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3981" "lepi060" 2 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3982" "lepi061" 6 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3983" "lepi081" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3984" "lepi082" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3985" "lepi083" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3986" "lepi084" 1 "w1g1p3" "trems1" "8/17/2016" "" "lepi"
"3987" "lepi007" 1 "w1g1p3" "tricpl" "8/17/2016" "" "lepi"
"3988" "lepi008" 5 "w1g1p3" "tricpl" "8/17/2016" "" "lepi"
"3989" "lepi059" 1 "w1g1p3" "urenlo" "8/17/2016" "" "lepi"
"3990" "lepi009" 1 "w1g1p4" "commba" "8/20/2016" "" "lepi"
"3991" "lepi020" 2 "w1g1p4" "commba" "8/20/2016" "" "lepi"
"3992" "lepi047" 1 "w1g1p4" "cordte" "8/20/2016" "" "lepi"
"3993" "lepi073" 1 "w1g1p4" "piptar" "8/20/2016" "" "lepi"
"3994" "lepi078" 1 "w1g1p4" "piptar" "8/20/2016" "" "lepi"
"3995" "lepi079" 1 "w1g1p4" "piptar" "8/20/2016" "" "lepi"
"3996" "lepi004" 1 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"3997" "lepi008" 3 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"3998" "lepi012" 1 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"3999" "lepi019" 3 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"4000" "lepi041" 1 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"4001" "lepi049" 3 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"4002" "lepi050" 1 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"4003" "lepi061" 3 "w1g1p4" "trems1" "8/20/2016" "" "lepi"
"4004" "lepi064" 1 "w1g1p4" "urenlo" "8/20/2016" "" "lepi"
"4005" "lepi011" 1 "w1g1p5" "piptar" "8/18/2016" "" "lepi"
"4006" "lepi036" 1 "w1g1p5" "piptar" "8/18/2016" "" "lepi"
"4007" "lepi079" 1 "w1g1p5" "piptar" "8/18/2016" "" "lepi"
"4008" "lepi008" 5 "w1g1p5" "trems1" "8/18/2016" "" "lepi"
"4009" "lepi011" 10 "w1g1p5" "trems1" "8/18/2016" "" "lepi"
"4010" "lepi019" 5 "w1g1p5" "trems1" "8/18/2016" "" "lepi"
"4011" "lepi041" 6 "w1g1p5" "trems1" "8/18/2016" "" "lepi"
"4012" "lepi072" 1 "w1g1p5" "trems1" "8/18/2016" "" "lepi"
"4013" "lepi029" 1 "w1g2p1" "cordte" "8/11/2016" "" "lepi"
"4014" "lepi045" 1 "w1g2p1" "pipeum" "8/11/2016" "" "lepi"
"4015" "lepi001" 1 "w1g2p1" "piptar" "8/11/2016" "" "lepi"
"4016" "lepi007" 4 "w1g2p2" "tremor" "8/10/2016" "" "lepi"
"4017" "lepi008" 150 "w1g2p2" "tremor" "8/10/2016" "" "lepi"
"4018" "lepi019" 19 "w1g2p2" "tremor" "8/10/2016" "" "lepi"
"4019" "lepi021" 9 "w1g2p2" "tremor" "8/10/2016" "" "lepi"
"4020" "lepi045" 1 "w1g2p2" "tremor" "8/10/2016" "" "lepi"
"4021" "lepi085" 1 "w1g2p2" "tremor" "8/10/2016" "" "lepi"
"4022" "lepi005" 3 "w1g2p3" "piptar" "8/8/2013" "" "lepi"
"4023" "lepi079" 1 "w1g2p3" "piptar" "8/8/2013" "" "lepi"
"4024" "lepi008" 368 "w1g2p3" "tremor" "8/8/2013" "" "lepi"
"4025" "lepi012" 1 "w1g2p3" "tremor" "8/8/2013" "" "lepi"
"4026" "lepi021" 2 "w1g2p3" "tremor" "8/8/2013" "" "lepi"
"4027" "lepi027" 4 "w1g2p3" "tremor" "8/8/2013" "" "lepi"
"4028" "lepi003" 2 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4029" "lepi007" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4030" "lepi008" 12 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4031" "lepi014" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4032" "lepi016" 5 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4033" "lepi019" 2 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4034" "lepi025" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4035" "lepi028" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4036" "lepi029" 2 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4037" "lepi036" 7 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4038" "lepi040" 3 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4039" "lepi041" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4040" "lepi049" 97 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4041" "lepi079" 18 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4042" "lepi086" 2 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4043" "lepi089" 17 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4044" "lepi097" 3 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4045" "lepi109" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4046" "lepi110" 2 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4047" "lepi111" 1 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4048" "lepi112" 4 "w1g2p4" "piptar" "8/13/2016" "" "lepi"
"4049" "lepi008" 1 "w1g2p5" "piptar" "8/12/2016" "" "lepi"
"4050" "lepi019" 1 "w1g2p5" "piptar" "8/12/2016" "" "lepi"
"4051" "lepi028" 1 "w1g2p5" "piptar" "8/12/2016" "" "lepi"
"4052" "lepi030" 1 "w1g2p5" "piptar" "8/12/2016" "" "lepi"
"4053" "lepi049" 49 "w1g2p5" "piptar" "8/12/2016" "" "lepi"
"4054" "lepi062" 1 "w1g2p5" "piptar" "8/12/2016" "" "lepi"
"4055" "lepi008" 3 "w1g2p6" "cordte" "8/6/2016" "" "lepi"
"4056" "lepi010" 1 "w1g2p6" "viteco" "8/6/2016" "" "lepi"
"4057" "lepi049" 1 "w1g2p6" "viteco" "8/6/2016" "" "lepi"
"4058" "lepi008" 1 "w1g3p1" "melamu" "8/3/2016" "" "lepi"
"4059" "lepi011" 1 "w1g3p1" "melamu" "8/3/2016" "" "lepi"
"4060" "lepi037" 1 "w1g3p1" "melamu" "8/3/2016" "" "lepi"
"4061" "lepi038" 1 "w1g3p1" "melamu" "8/3/2016" "" "lepi"
"4062" "lepi004" 2 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4063" "lepi005" 9 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4064" "lepi008" 15 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4065" "lepi011" 17 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4066" "lepi016" 1 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4067" "lepi024" 1 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4068" "lepi029" 2 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4069" "lepi038" 3 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4070" "lepi039" 2 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4071" "lepi040" 1 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4072" "lepi115" 1 "w1g3p1" "piptar" "8/3/2016" "" "lepi"
"4073" "lepi011" 14 "w1g3p2" "ficuco" "8/5/2016" "" "lepi"
"4074" "lepi019" 3 "w1g3p2" "ficuco" "8/5/2016" "" "lepi"
"4075" "lepi023" 2 "w1g3p2" "ficuco" "8/5/2016" "" "lepi"
"4076" "lepi064" 1 "w1g3p2" "ficuco" "8/5/2016" "" "lepi"
"4077" "lepi063" 1 "w1g3p2" "homano" "8/5/2016" "" "lepi"
"4078" "lepi008" 8 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4079" "lepi011" 13 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4080" "lepi022" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4081" "lepi040" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4082" "lepi055" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4083" "lepi065" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4084" "lepi066" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4085" "lepi067" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4086" "lepi068" 1 "w1g3p2" "piptar" "8/5/2016" "" "lepi"
"4087" "lepi011" 1 "w1g3p3" "melamu" "8/4/2016" "" "lepi"
"4088" "lepi005" 3 "w1g3p3" "piptar" "8/4/2016" "" "lepi"
"4089" "lepi011" 6 "w1g3p3" "piptar" "8/4/2016" "" "lepi"
"4090" "lepi016" 1 "w1g3p3" "piptar" "8/4/2016" "" "lepi"
"4091" "lepi021" 1 "w1g3p3" "piptar" "8/4/2016" "" "lepi"
