"morphotype" "no" "size" "scale" "scl" "notes" "NA" "nscl" "rsize"
"3768" "lepi014" 2 0.72 "cm" 2 "" "lepi" 2 0.36
"3769" "lepi014" 3 0.81 "cm" 2 "" "lepi" 2 0.405
"3770" "lepi015" 1 2.3 "cm" 1 "" "lepi" 1 2.3
"3771" "lepi015" 2 2.5 "cm" 1 "" "lepi" 1 2.5
"3772" "lepi015" 3 3.55 "cm" 1 "" "lepi" 1 3.55
"3773" "lepi015" 4 2.25 "cm" 1 "" "lepi" 1 2.25
"3774" "lepi016" 1 0.7 "cm" 2 "" "lepi" 2 0.35
"3775" "lepi016" 2 2.15 "cm" 1 "" "lepi" 1 2.15
"3776" "lepi016" 3 0.52 "cm" 2 "" "lepi" 2 0.26
"3777" "lepi016" 4 2.4 "cm" 1 "" "lepi" 1 2.4
"3778" "lepi016" 5 2.2 "cm" 1 "" "lepi" 1 2.2
"3779" "lepi016" 6 2.8 "cm" 1 "" "lepi" 1 2.8
"3780" "lepi016" 7 2.2 "cm" 1 "" "lepi" 1 2.2
"3781" "lepi016" 8 3.2 "cm" 1 "" "lepi" 1 3.2
"3782" "lepi016" 9 0.75 "cm" 2 "" "lepi" 2 0.375
"3783" "lepi016" 10 2.7 "cm" 1 "" "lepi" 1 2.7
"3784" "lepi016" 11 2.3 "cm" 1 "" "lepi" 1 2.3
"3785" "lepi016" 12 3.2 "cm" 1 "" "lepi" 1 3.2
"3786" "lepi016" 13 2.3 "cm" 1 "" "lepi" 1 2.3
"3787" "lepi016" 14 2.4 "cm" 1 "" "lepi" 1 2.4
"3788" "lepi016" 15 2.3 "cm" 1 "" "lepi" 1 2.3
"3789" "lepi016" 16 3.8 "cm" 1 "" "lepi" 1 3.8
"3790" "lepi016" 17 0.78 "cm" 2 "" "lepi" 2 0.39
"3791" "lepi016" 18 2.7 "cm" 1 "" "lepi" 1 2.7
"3792" "lepi016" 19 3.1 "cm" 1 "" "lepi" 1 3.1
"3793" "lepi016" 20 0.63 "cm" 2 "" "lepi" 2 0.315
"3794" "lepi017" 1 0.52 "cm" 2 "" "lepi" 2 0.26
"3795" "lepi019" 1 0.95 "cm" 1 "" "lepi" 1 0.95
"3796" "lepi019" 2 0.58 "cm" 1 "" "lepi" 1 0.58
"3797" "lepi019" 3 0.75 "cm" 1 "" "lepi" 1 0.75
"3798" "lepi019" 4 0.8 "cm" 1 "" "lepi" 1 0.8
"3799" "lepi019" 5 0.75 "cm" 1 "" "lepi" 1 0.75
"3800" "lepi019" 6 0.88 "cm" 1 "" "lepi" 1 0.88
"3801" "lepi019" 7 0.88 "cm" 1 "" "lepi" 1 0.88
"3802" "lepi019" 8 1 "cm" 1 "" "lepi" 1 1
"3803" "lepi019" 9 0.57 "cm" 1 "" "lepi" 1 0.57
"3804" "lepi019" 10 0.65 "cm" 1 "" "lepi" 1 0.65
"3805" "lepi019" 11 0.55 "cm" 1 "" "lepi" 1 0.55
"3806" "lepi019" 12 0.4 "cm" 1 "" "lepi" 1 0.4
"3807" "lepi019" 13 0.43 "cm" 1 "" "lepi" 1 0.43
"3808" "lepi019" 14 0.58 "cm" 2 "" "lepi" 2 0.29
"3809" "lepi019" 15 0.62 "cm" 2 "" "lepi" 2 0.31
"3810" "lepi019" 16 0.55 "cm" 2 "" "lepi" 2 0.275
"3811" "lepi019" 17 0.67 "cm" 2 "" "lepi" 2 0.335
"3812" "lepi019" 18 0.57 "cm" 2 "" "lepi" 2 0.285
"3813" "lepi019" 19 0.53 "cm" 2 "" "lepi" 2 0.265
"3814" "lepi019" 20 0.58 "cm" 2 "" "lepi" 2 0.29
"3815" "lepi020" 1 0.66 "cm" 1 "" "lepi" 1 0.66
"3816" "lepi020" 2 0.94 "cm" 1 "" "lepi" 1 0.94
"3817" "lepi020" 3 1 "cm" 1 "" "lepi" 1 1
"3818" "lepi020" 4 3.1 "cm" 1 "" "lepi" 1 3.1
"3819" "lepi020" 5 3.4 "cm" 1 "" "lepi" 1 3.4
"3820" "lepi020" 6 0.58 "cm" 2 "" "lepi" 2 0.29
"3821" "lepi020" 7 2.3 "cm" 1 "" "lepi" 1 2.3
"3822" "lepi020" 8 2.1 "cm" 1 "" "lepi" 1 2.1
"3823" "lepi020" 9 0.76 "cm" 1 "" "lepi" 1 0.76
"3824" "lepi020" 10 1 "cm" 1 "" "lepi" 1 1
"3825" "lepi021" 1 0.62 "cm" 2 "" "lepi" 2 0.31
"3826" "lepi021" 2 0.53 "cm" 2 "" "lepi" 2 0.265
"3827" "lepi021" 3 0.57 "cm" 2 "" "lepi" 2 0.285
"3828" "lepi021" 4 0.6 "cm" 2 "" "lepi" 2 0.3
"3829" "lepi021" 5 0.65 " cm" 2 "" "lepi" 2 0.325
"3830" "lepi021" 6 0.66 "cm" 2 "" "lepi" 2 0.33
"3831" "lepi021" 7 0.58 "cm" 2 "" "lepi" 2 0.29
"3832" "lepi021" 8 0.58 "cm" 2 "" "lepi" 2 0.29
"3833" "lepi021" 9 0.57 "cm" 2 "" "lepi" 2 0.285
"3834" "lepi021" 10 0.49 "cm" 2 "" "lepi" 2 0.245
"3835" "lepi021" 11 0.55 "cm" 2 "" "lepi" 2 0.275
"3836" "lepi021" 12 0.54 "cm" 2 "" "lepi" 2 0.27
"3837" "lepi021" 13 0.57 "cm" 2 "" "lepi" 2 0.285
"3838" "lepi021" 14 0.58 "cm" 2 "" "lepi" 2 0.29
"3839" "lepi021" 15 0.41 "cm" 2 "" "lepi" 2 0.205
"3840" "lepi021" 16 0.53 "cm" 2 "" "lepi" 2 0.265
"3841" "lepi021" 17 0.55 "cm" 2 "" "lepi" 2 0.275
"3842" "lepi021" 18 0.56 "cm" 2 "" "lepi" 2 0.28
"3843" "lepi021" 19 0.58 "cm" 2 "" "lepi" 2 0.29
"3844" "lepi021" 20 0.58 "cm" 2 "" "lepi" 2 0.29
"3845" "lepi022" 1 0.9 "cm" 1 "" "lepi" 1 0.9
"3846" "lepi022" 2 1 "cm" 1 "" "lepi" 1 1
"3847" "lepi022" 3 0.63 "cm" 2 "" "lepi" 2 0.315
"3848" "lepi023" 1 0.6 "cm" 2 "" "lepi" 2 0.3
"3849" "lepi023" 2 0.51 "cm" 2 "" "lepi" 2 0.255
"3850" "lepi023" 3 0.78 "cm" 1 "" "lepi" 1 0.78
"3851" "lepi023" 4 0.6 "cm" 2 "" "lepi" 2 0.3
"3852" "lepi023" 5 0.86 "cm" 1 "" "lepi" 1 0.86
"3853" "lepi023" 6 0.88 "cm" 1 "" "lepi" 1 0.88
"3854" "lepi023" 7 0.68 "cm" 1 "" "lepi" 1 0.68
"3855" "lepi023" 8 0.52 "cm" 2 "" "lepi" 2 0.26
"3856" "lepi023" 9 0.72 "cm" 1 "" "lepi" 1 0.72
"3857" "lepi023" 10 0.6 "cm" 1 "" "lepi" 1 0.6
"3858" "lepi024" 1 0.47 "cm" 2 "" "lepi" 2 0.235
"3859" "lepi024" 2 0.43 "cm" 2 "" "lepi" 2 0.215
"3860" "lepi024" 3 0.47 "cm" 2 "" "lepi" 2 0.235
"3861" "lepi024" 4 0.36 "cm" 2 "" "lepi" 2 0.18
"3862" "lepi024" 5 0.5 "cm" 2 "" "lepi" 2 0.25
"3863" "lepi024" 6 0.43 "cm" 2 "" "lepi" 2 0.215
"3864" "lepi024" 7 0.4 "cm" 2 "" "lepi" 2 0.2
"3865" "lepi024" 8 0.37 "cm" 2 "" "lepi" 2 0.185
"3866" "lepi024" 9 0.4 "cm" 2 "" "lepi" 2 0.2
"3867" "lepi024" 10 0.41 "cm" 2 "" "lepi" 2 0.205
"3868" "lepi024" 11 0.56 "cm" 2 "" "lepi" 2 0.28
"3869" "lepi025" 1 0.52 "cm" 1 "" "lepi" 1 0.52
"3870" "lepi025" 2 0.57 "cm" 1 "" "lepi" 1 0.57
"3871" "lepi025" 3 0.5 "cm" 1 "" "lepi" 1 0.5
"3872" "lepi026" 1 4.5 "cm" 1 "" "lepi" 1 4.5
"3873" "lepi027" 1 0.84 "cm" 2 "" "lepi" 2 0.42
"3874" "lepi027" 2 0.54 "cm" 2 "" "lepi" 2 0.27
"3875" "lepi027" 3 0.81 "cm" 2 "" "lepi" 2 0.405
"3876" "lepi027" 4 0.8 "cm" 2 "" "lepi" 2 0.4
"3877" "lepi027" 5 0.84 "cm" 2 "" "lepi" 2 0.42
"3878" "lepi027" 6 0.78 "cm" 2 "" "lepi" 2 0.39
"3879" "lepi027" 7 0.32 "cm" 2 "" "lepi" 2 0.16
"3880" "lepi027" 8 0.68 "cm" 2 "" "lepi" 2 0.34
"3881" "lepi027" 9 0.59 "cm" 2 "" "lepi" 2 0.295
"3882" "lepi027" 10 0.89 "cm" 2 "" "lepi" 2 0.445
"3883" "lepi027" 11 0.48 "cm" 2 "" "lepi" 2 0.24
"3884" "lepi027" 12 2.3 "cm" 1 "" "lepi" 1 2.3
"3885" "lepi027" 13 1.7 "cm" 1 "" "lepi" 1 1.7
"3886" "lepi027" 14 0.8 "cm" 1 "" "lepi" 1 0.8
"3887" "lepi027" 15 0.69 "cm" 2 "" "lepi" 2 0.345
"3888" "lepi027" 16 0.88 "cm" 2 "" "lepi" 2 0.44
"3889" "lepi027" 17 0.95 "cm" 2 "" "lepi" 2 0.475
"3890" "lepi027" 18 0.96 "cm" 2 "" "lepi" 2 0.48
"3891" "lepi027" 19 2.2 "cm" 1 "" "lepi" 1 2.2
"3892" "lepi027" 20 2.1 "cm" 1 "" "lepi" 1 2.1
"3893" "lepi028" 1 3.3 "cm" 1 "" "lepi" 1 3.3
"3894" "lepi028" 2 2.2 "cm" 1 "" "lepi" 1 2.2
"3895" "lepi028" 3 2.1 "cm" 1 "" "lepi" 1 2.1
"3896" "lepi028" 4 3.1 "cm" 1 "" "lepi" 1 3.1
"3897" "lepi028" 5 2 "cm" 1 "" "lepi" 1 2
"3898" "lepi028" 6 0.63 "cm" 2 "" "lepi" 2 0.315
"3899" "lepi028" 7 0.74 "cm" 2 "" "lepi" 2 0.37
"3900" "lepi028" 8 3.2 "cm" 1 "" "lepi" 1 3.2
"3901" "lepi028" 9 2.25 "cm" 1 "" "lepi" 1 2.25
"3902" "lepi028" 10 2.2 "cm" 1 "" "lepi" 1 2.2
"3903" "lepi028" 11 2.5 "cm" 1 "" "lepi" 1 2.5
"3904" "lepi028" 12 0.55 "cm" 2 "" "lepi" 2 0.275
"3905" "lepi028" 13 0.9 "cm" 2 "" "lepi" 2 0.45
"3906" "lepi028" 14 0.6 "cm" 2 "" "lepi" 2 0.3
"3907" "lepi029" 1 0.91 "cm" 2 "" "lepi" 2 0.455
"3908" "lepi029" 2 3.4 "cm" 1 "" "lepi" 1 3.4
"3909" "lepi029" 3 0.8 "cm" 2 "" "lepi" 2 0.4
"3910" "lepi029" 4 0.79 "cm" 1 "" "lepi" 1 0.79
"3911" "lepi029" 5 0.81 "cm" 1 "" "lepi" 1 0.81
"3912" "lepi030" 1 0.44 "cm" 1 "" "lepi" 1 0.44
"3913" "lepi030" 2 0.6 "cm" 1 "" "lepi" 1 0.6
"3914" "lepi030" 3 0.45 "cm" 1 "" "lepi" 1 0.45
"3915" "lepi030" 4 0.54 "cm" 1 "" "lepi" 1 0.54
"3916" "lepi030" 5 0.74 "cm" 1 "" "lepi" 1 0.74
"3917" "lepi030" 6 0.7 "cm" 1 "" "lepi" 1 0.7
"3918" "lepi030" 7 0.73 "cm" 1 "" "lepi" 1 0.73
"3919" "lepi030" 8 0.85 "cm" 1 "" "lepi" 1 0.85
"3920" "lepi030" 9 0.87 "cm" 1 "" "lepi" 1 0.87
"3921" "lepi030" 10 0.8 "cm" 1 "" "lepi" 1 0.8
"3922" "lepi030" 11 0.8 "cm" 1 "" "lepi" 1 0.8
"3923" "lepi031" 1 0.55 "cm" 2 "" "lepi" 2 0.275
"3924" "lepi032" 1 0.65 "cm" 1 "" "lepi" 1 0.65
"3925" "lepi032" 2 0.93 "cm" 1 "" "lepi" 1 0.93
"3926" "lepi032" 3 0.87 "cm" 1 "" "lepi" 1 0.87
"3927" "lepi032" 4 0.64 "cm" 1 "" "lepi" 1 0.64
"3928" "lepi032" 5 1.25 "cm" 1 "" "lepi" 1 1.25
"3929" "lepi032" 6 0.9 "cm" 1 "" "lepi" 1 0.9
"3930" "lepi032" 7 1.03 "cm" 1 "" "lepi" 1 1.03
"3931" "lepi032" 8 0.82 "cm" 1 "" "lepi" 1 0.82
"3932" "lepi033" 1 2.9 "cm" 1 "" "lepi" 1 2.9
"3933" "lepi034" 1 1.3 "cm" 1 "" "lepi" 1 1.3
"3934" "lepi034" 2 1.2 "cm" 1 "" "lepi" 1 1.2
"3935" "lepi034" 3 1.3 "cm" 1 "" "lepi" 1 1.3
"3936" "lepi035" 1 3.1 "cm" 1 "" "lepi" 1 3.1
"3937" "lepi035" 2 2.1 "cm" 1 "" "lepi" 1 2.1
"3938" "lepi036" 1 0.73 "cm" 1 "" "lepi" 1 0.73
"3939" "lepi036" 2 0.4 "cm" 2 "" "lepi" 2 0.2
"3940" "lepi036" 3 0.44 "cm" 2 "" "lepi" 2 0.22
"3941" "lepi036" 4 0.41 "cm" 2 "" "lepi" 2 0.205
"3942" "lepi036" 5 0.41 "cm" 2 "" "lepi" 2 0.205
"3943" "lepi036" 6 0.42 "cm" 2 "" "lepi" 2 0.21
"3944" "lepi036" 7 0.43 "cm" 2 "" "lepi" 2 0.215
"3945" "lepi036" 8 0.39 "cm" 2 "" "lepi" 2 0.195
"3946" "lepi036" 9 0.43 "cm" 2 "" "lepi" 2 0.215
"3947" "lepi036" 10 0.56 "cm" 2 "" "lepi" 2 0.28
"3948" "lepi037" 1 0.65 "cm" 2 "" "lepi" 2 0.325
"3949" "lepi037" 2 0.66 "cm" 1 "" "lepi" 1 0.66
"3950" "lepi037" 3 0.44 "cm" 2 "" "lepi" 2 0.22
"3951" "lepi037" 4 0.47 "cm" 2 "" "lepi" 2 0.235
"3952" "lepi037" 5 0.54 "cm" 2 "" "lepi" 2 0.27
"3953" "lepi037" 6 0.41 "cm" 2 "" "lepi" 2 0.205
"3954" "lepi037" 7 0.6 "cm" 2 "" "lepi" 2 0.3
"3955" "lepi037" 8 0.61 "cm" 2 "" "lepi" 2 0.305
"3956" "lepi037" 9 0.59 "cm" 2 "" "lepi" 2 0.295
"3957" "lepi037" 10 0.5 "cm" 2 "" "lepi" 2 0.25
"3958" "lepi037" 11 0.54 "cm" 2 "" "lepi" 2 0.27
"3959" "lepi037" 12 0.52 "cm" 1 "" "lepi" 1 0.52
"3960" "lepi037" 13 0.79 "cm" 2 "" "lepi" 2 0.395
"3961" "lepi037" 14 0.63 "cm" 2 "" "lepi" 2 0.315
"3962" "lepi037" 15 0.58 "cm" 2 "" "lepi" 2 0.29
"3963" "lepi037" 16 0.57 "cm" 2 "" "lepi" 2 0.285
"3964" "lepi037" 17 0.43 "cm" 2 "" "lepi" 2 0.215
"3965" "lepi037" 18 0.63 "cm" 2 "" "lepi" 2 0.315
"3966" "lepi037" 19 0.46 "cm" 2 "" "lepi" 2 0.23
"3967" "lepi037" 20 0.38 "cm" 2 "" "lepi" 2 0.19
"3968" "lepi038" 1 2.5 "cm" 1 "" "lepi" 1 2.5
"3969" "lepi038" 2 0.98 "cm" 2 "" "lepi" 2 0.49
"3970" "lepi038" 3 2.6 "cm" 1 "" "lepi" 1 2.6
"3971" "lepi038" 4 2.8 "cm" 1 "" "lepi" 1 2.8
"3972" "lepi038" 5 0.85 "cm" 2 "" "lepi" 2 0.425
"3973" "lepi039" 1 2.5 "cm" 1 "" "lepi" 1 2.5
"3974" "lepi039" 2 0.7 "cm" 2 "" "lepi" 2 0.35
"3975" "lepi039" 3 0.61 "cm" 2 "" "lepi" 2 0.305
"3976" "lepi039" 4 0.62 "cm" 2 "" "lepi" 2 0.31
"3977" "lepi039" 5 0.86 "cm" 1 "" "lepi" 1 0.86
"3978" "lepi039" 6 0.48 "cm" 2 "" "lepi" 2 0.24
"3979" "lepi039" 7 0.55 "cm" 2 "" "lepi" 2 0.275
"3980" "lepi040" 1 0.95 "cm" 2 "" "lepi" 2 0.475
"3981" "lepi040" 2 0.39 "cm" 2 "" "lepi" 2 0.195
"3982" "lepi040" 3 0.87 "cm" 2 "" "lepi" 2 0.435
"3983" "lepi040" 4 1.01 "cm" 2 "" "lepi" 2 0.505
"3984" "lepi040" 5 0.63 "cm" 2 "" "lepi" 2 0.315
"3985" "lepi040" 6 0.88 "cm" 2 "" "lepi" 2 0.44
"3986" "lepi040" 7 0.91 "cm" 2 "" "lepi" 2 0.455
"3987" "lepi040" 8 0.54 "cm" 2 "" "lepi" 2 0.27
"3988" "lepi041" 1 0.87 "cm" 2 "" "lepi" 2 0.435
"3989" "lepi041" 2 0.95 "cm" 2 "" "lepi" 2 0.475
"3990" "lepi041" 3 0.86 "cm" 2 "" "lepi" 2 0.43
"3991" "lepi041" 4 0.73 "cm" 2 "" "lepi" 2 0.365
"3992" "lepi041" 5 2.3 "cm" 1 "" "lepi" 1 2.3
"3993" "lepi041" 6 0.72 "cm" 2 "" "lepi" 2 0.36
"3994" "lepi041" 7 0.98 "cm" 2 "" "lepi" 2 0.49
"3995" "lepi041" 8 0.77 "cm" 2 "" "lepi" 2 0.385
"3996" "lepi041" 9 0.76 "cm" 2 "" "lepi" 2 0.38
"3997" "lepi041" 10 0.99 "cm" 2 "" "lepi" 2 0.495
"3998" "lepi041" 11 0.93 "cm" 2 "" "lepi" 2 0.465
"3999" "lepi041" 12 0.62 "cm" 2 "" "lepi" 2 0.31
"4000" "lepi041" 13 0.63 "cm" 2 "" "lepi" 2 0.315
"4001" "lepi041" 14 2.4 "cm" 1 "" "lepi" 1 2.4
"4002" "lepi041" 15 0.62 "cm" 2 "" "lepi" 2 0.31
"4003" "lepi041" 16 0.65 "cm" 2 "" "lepi" 2 0.325
"4004" "lepi041" 17 0.8 "cm" 2 "" "lepi" 2 0.4
"4005" "lepi041" 18 2.7 "cm" 1 "" "lepi" 1 2.7
"4006" "lepi041" 19 0.82 "cm" 2 "" "lepi" 2 0.41
"4007" "lepi041" 20 0.96 "cm" 2 "" "lepi" 2 0.48
"4008" "lepi042" 1 0.77 "cm" 2 "" "lepi" 2 0.385
"4009" "lepi042" 2 0.75 "cm" 2 "" "lepi" 2 0.375
"4010" "lepi042" 3 0.73 "cm" 2 "" "lepi" 2 0.365
"4011" "lepi042" 4 0.78 "cm" 2 "" "lepi" 2 0.39
"4012" "lepi042" 5 0.63 "cm" 2 "" "lepi" 2 0.315
"4013" "lepi042" 6 0.79 "cm" 2 "" "lepi" 2 0.395
"4014" "lepi042" 7 0.85 "cm" 2 "" "lepi" 2 0.425
"4015" "lepi042" 8 0.64 "cm" 2 "" "lepi" 2 0.32
"4016" "lepi042" 9 0.85 "cm" 2 "" "lepi" 2 0.425
"4017" "lepi042" 10 0.93 "cm" 2 "" "lepi" 2 0.465
"4018" "lepi042" 11 0.77 "cm" 2 "" "lepi" 2 0.385
"4019" "lepi042" 12 0.6 "cm" 2 "" "lepi" 2 0.3
"4020" "lepi042" 13 0.74 "cm" 2 "" "lepi" 2 0.37
"4021" "lepi042" 14 1.03 "cm" 2 "" "lepi" 2 0.515
"4022" "lepi042" 15 0.66 "cm" 2 "" "lepi" 2 0.33
"4023" "lepi042" 16 0.76 "cm" 2 "" "lepi" 2 0.38
"4024" "lepi042" 17 0.53 "cm" 2 "" "lepi" 2 0.265
"4025" "lepi042" 18 0.6 "cm" 2 "" "lepi" 2 0.3
"4026" "lepi042" 19 0.83 "cm" 2 "" "lepi" 2 0.415
"4027" "lepi042" 20 0.88 "cm" 1 "" "lepi" 1 0.88
"4028" "lepi043" 1 0.93 "cm" 1 "" "lepi" 1 0.93
"4029" "lepi043" 2 1.03 "cm" 1 "" "lepi" 1 1.03
"4030" "lepi043" 3 0.92 "cm" 1 "" "lepi" 1 0.92
"4031" "lepi043" 4 0.95 "cm" 1 "" "lepi" 1 0.95
"4032" "lepi044" 1 2.4 "cm" 1 "" "lepi" 1 2.4
"4033" "lepi044" 2 0.67 "cm" 2 "" "lepi" 2 0.335
"4034" "lepi044" 3 0.6 "cm" 1 "" "lepi" 1 0.6
"4035" "lepi044" 4 2.33 "cm" 1 "" "lepi" 1 2.33
"4036" "lepi044" 5 0.56 "cm" 2 "" "lepi" 2 0.28
"4037" "lepi045" 1 0.78 "cm" 1 "" "lepi" 1 0.78
"4038" "lepi045" 2 0.7 "cm" 1 "" "lepi" 1 0.7
"4039" "lepi045" 3 0.88 "cm" 1 "" "lepi" 1 0.88
"4040" "lepi047" 1 0.45 "cm" 2 "" "lepi" 2 0.225
"4041" "lepi047" 2 0.73 "cm" 2 "" "lepi" 2 0.365
"4042" "lepi047" 3 0.33 "cm" 2 "" "lepi" 2 0.165
"4043" "lepi048" 1 0.72 "cm" 0.5 "" "lepi" 20 0.036
"4044" "lepi048" 2 0.52 "cm" 0.5 "" "lepi" 20 0.026
"4045" "lepi049" 1 0.6 "cm" 2 "" "lepi" 2 0.3
"4046" "lepi049" 2 0.58 "cm" 2 "" "lepi" 2 0.29
"4047" "lepi049" 3 0.92 "cm" 2 "" "lepi" 2 0.46
"4048" "lepi049" 4 0.7 "cm" 2 "" "lepi" 2 0.35
"4049" "lepi049" 5 0.82 "cm" 2 "" "lepi" 2 0.41
"4050" "lepi049" 6 0.84 "cm" 2 "" "lepi" 2 0.42
"4051" "lepi049" 7 0.78 "cm" 2 "" "lepi" 2 0.39
"4052" "lepi049" 8 0.8 "cm" 2 "" "lepi" 2 0.4
"4053" "lepi049" 9 0.54 "cm" 2 "" "lepi" 2 0.27
"4054" "lepi049" 10 0.78 "cm" 2 "" "lepi" 2 0.39
"4055" "lepi049" 11 2.3 "cm" 1 "" "lepi" 1 2.3
"4056" "lepi049" 12 0.95 "cm" 1 "" "lepi" 1 0.95
"4057" "lepi049" 13 0.65 "cm" 2 "" "lepi" 2 0.325
"4058" "lepi049" 14 0.55 "cm" 2 "" "lepi" 2 0.275
"4059" "lepi049" 15 0.8 "cm" 2 "" "lepi" 2 0.4
"4060" "lepi049" 16 0.49 "cm" 2 "" "lepi" 2 0.245
"4061" "lepi049" 17 2.1 "cm" 1 "" "lepi" 1 2.1
"4062" "lepi049" 18 0.67 "cm" 2 "" "lepi" 2 0.335
"4063" "lepi049" 19 0.44 "cm" 2 "" "lepi" 2 0.22
"4064" "lepi049" 20 0.85 "cm" 2 "" "lepi" 2 0.425
"4065" "lepi050" 1 2.2 "cm" 1 "" "lepi" 1 2.2
"4066" "lepi050" 2 2.4 "cm" 1 "" "lepi" 1 2.4
"4067" "lepi050" 3 3.55 "cm" 1 "" "lepi" 1 3.55
"4068" "lepi050" 4 3.25 "cm" 1 "" "lepi" 1 3.25
"4069" "lepi050" 5 2.2 "cm" 1 "" "lepi" 1 2.2
"4070" "lepi050" 6 3.4 "cm" 1 "" "lepi" 1 3.4
"4071" "lepi050" 7 0.85 "cm" 2 "" "lepi" 2 0.425
"4072" "lepi050" 8 0.99 "cm" 2 "" "lepi" 2 0.495
"4073" "lepi050" 9 3.75 "cm" 1 "" "lepi" 1 3.75
"4074" "lepi050" 10 3.8 "cm" 1 "" "lepi" 1 3.8
"4075" "lepi050" 11 0.84 "cm" 2 "" "lepi" 2 0.42
"4076" "lepi050" 12 0.61 "cm" 2 "" "lepi" 2 0.305
"4077" "lepi050" 13 4.7 "cm" 1 "" "lepi" 1 4.7
"4078" "lepi050" 14 2.8 "cm" 1 "" "lepi" 1 2.8
"4079" "lepi050" 15 0.73 "cm" 2 "" "lepi" 2 0.365
"4080" "lepi050" 16 0.78 "cm" 2 "" "lepi" 2 0.39
"4081" "lepi050" 17 0.68 "cm" 2 "" "lepi" 2 0.34
"4082" "lepi050" 18 0.64 "cm" 2 "" "lepi" 2 0.32
"4083" "lepi051" 1 0.91 "cm" 2 "" "lepi" 2 0.455
"4084" "lepi051" 2 2 "cm" 1 "" "lepi" 1 2
"4085" "lepi051" 3 0.65 "cm" 2 "" "lepi" 2 0.325
"4086" "lepi051" 4 0.57 "cm" 2 "" "lepi" 2 0.285
"4087" "lepi051" 5 0.85 "cm" 2 "" "lepi" 2 0.425
"4088" "lepi052" 1 0.59 "cm" 2 "" "lepi" 2 0.295
"4089" "lepi052" 2 0.32 "cm" 2 "" "lepi" 2 0.16
"4090" "lepi052" 3 0.36 "cm" 2 "" "lepi" 2 0.18
"4091" "lepi052" 4 0.48 "cm" 2 "" "lepi" 2 0.24
"4092" "lepi052" 5 0.56 "cm" 2 "" "lepi" 2 0.28
"4093" "lepi052" 6 0.58 "cm" 2 "" "lepi" 2 0.29
"4094" "lepi052" 7 0.52 "cm" 2 "" "lepi" 2 0.26
"4095" "lepi052" 8 0.38 "cm" 2 "" "lepi" 2 0.19
"4096" "lepi052" 9 0.45 "cm" 2 "" "lepi" 2 0.225
"4097" "lepi052" 10 0.48 "cm" 2 "" "lepi" 2 0.24
"4098" "lepi053" 1 0.86 "cm" 2 "" "lepi" 2 0.43
"4099" "lepi054" 1 0.72 "cm" 2 "" "lepi" 2 0.36
"4100" "lepi055" 1 0.74 "cm" 2 "" "lepi" 2 0.37
"4101" "lepi055" 2 0.72 "cm" 2 "" "lepi" 2 0.36
"4102" "lepi055" 3 0.63 "cm" 2 "" "lepi" 2 0.315
"4103" "lepi056" 1 0.75 "cm" 2 "" "lepi" 2 0.375
"4104" "lepi056" 2 0.82 "cm" 2 "" "lepi" 2 0.41
"4105" "lepi056" 3 0.52 "cm" 2 "" "lepi" 2 0.26
"4106" "lepi057" 1 0.64 "cm" 2 "" "lepi" 2 0.32
"4107" "lepi058" 1 0.48 "cm" 2 "" "lepi" 2 0.24
"4108" "lepi059" 1 3.5 "cm" 1 "" "lepi" 1 3.5
"4109" "lepi059" 2 2.1 "cm" 1 "" "lepi" 1 2.1
"4110" "lepi059" 3 2.9 "cm" 1 "" "lepi" 1 2.9
"4111" "lepi060" 1 2.45 "cm" 1 "" "lepi" 1 2.45
"4112" "lepi060" 2 2.9 "cm" 1 "" "lepi" 1 2.9
"4113" "lepi060" 3 2.6 "cm" 1 "" "lepi" 1 2.6
"4114" "lepi061" 1 0.72 "cm" 2 "" "lepi" 2 0.36
"4115" "lepi061" 2 0.72 "cm" 2 "" "lepi" 2 0.36
"4116" "lepi061" 3 0.7 "cm" 2 "" "lepi" 2 0.35
"4117" "lepi061" 4 0.71 "cm" 2 "" "lepi" 2 0.355
"4118" "lepi061" 5 0.68 "cm" 2 "" "lepi" 2 0.34
"4119" "lepi061" 6 0.5 "cm" 2 "" "lepi" 2 0.25
"4120" "lepi061" 7 0.52 "cm" 2 "" "lepi" 2 0.26
"4121" "lepi061" 8 0.58 "cm" 2 "" "lepi" 2 0.29
"4122" "lepi061" 9 0.72 "cm" 2 "" "lepi" 2 0.36
"4123" "lepi061" 10 0.71 "cm" 2 "" "lepi" 2 0.355
"4124" "lepi061" 11 0.73 "cm" 2 "" "lepi" 2 0.365
"4125" "lepi061" 12 0.54 "cm" 2 "" "lepi" 2 0.27
"4126" "lepi061" 13 0.86 "cm" 2 "" "lepi" 2 0.43
"4127" "lepi061" 14 0.58 "cm" 2 "" "lepi" 2 0.29
"4128" "lepi061" 15 0.52 "cm" 2 "" "lepi" 2 0.26
"4129" "lepi062" 1 0.74 "cm" 1 "" "lepi" 1 0.74
"4130" "lepi063" 1 0.54 "cm" 2 "" "lepi" 2 0.27
"4131" "lepi064" 1 2.45 "cm" 1 "" "lepi" 1 2.45
"4132" "lepi064" 2 3.05 "cm" 1 "" "lepi" 1 3.05
"4133" "lepi065" 1 0.68 "cm" 2 "" "lepi" 2 0.34
"4134" "lepi066" 1 0.47 "cm" 2 "" "lepi" 2 0.235
